order_id,product,quantity,price,total,full_date,hour,date,month,year,day,address,city,state,pincode,timezone
237602,LG Dryer,1,600.0,600.0,08/09/19,3,9,8,2019,Fri,413 13th St,Los Angeles,CA,90001,AM
237611,Lightning Charging Cable,1,14.95,14.95,08/26/19,11,26,8,2019,Mon,451 2nd St,Los Angeles,CA,90001,AM
237614,Bose SoundSport Headphones,1,99.99,99.99,08/29/19,6,29,8,2019,Thu,902 13th St,Los Angeles,CA,90001,AM
237615,Lightning Charging Cable,1,14.95,14.95,08/19/19,14,19,8,2019,Mon,243 1st St,Los Angeles,CA,90001,PM
237627,Wired Headphones,2,11.99,23.98,08/16/19,14,16,8,2019,Fri,283 Sunset St,Los Angeles,CA,90001,PM
237634,27in FHD Monitor,1,149.99,149.99,08/01/19,14,1,8,2019,Thu,364 Lincoln St,Los Angeles,CA,90001,PM
237642,34in Ultrawide Monitor,1,379.99,379.99,08/13/19,12,13,8,2019,Tue,542 11th St,Los Angeles,CA,90001,AM
237643,Lightning Charging Cable,1,14.95,14.95,08/24/19,18,24,8,2019,Sat,96 Jefferson St,Los Angeles,CA,90001,PM
237648,34in Ultrawide Monitor,1,379.99,379.99,08/02/19,19,2,8,2019,Fri,457 Lincoln St,Los Angeles,CA,90001,PM
237657,Lightning Charging Cable,1,14.95,14.95,08/22/19,9,22,8,2019,Thu,444 Ridge St,Los Angeles,CA,90001,AM
237665,AA Batteries (4-pack),1,3.84,3.84,08/17/19,21,17,8,2019,Sat,120 Cherry St,Los Angeles,CA,90001,PM
237666,ThinkPad Laptop,1,999.99,999.99,08/30/19,10,30,8,2019,Fri,391 Meadow St,Los Angeles,CA,90001,AM
237677,AAA Batteries (4-pack),1,2.99,2.99,08/19/19,17,19,8,2019,Mon,786 West St,Los Angeles,CA,90001,PM
237690,Wired Headphones,1,11.99,11.99,08/15/19,12,15,8,2019,Thu,301 Lincoln St,Los Angeles,CA,90001,AM
237692,Google Phone,1,600.0,600.0,08/20/19,8,20,8,2019,Tue,309 12th St,Los Angeles,CA,90001,AM
237692,USB-C Charging Cable,1,11.95,11.95,08/20/19,8,20,8,2019,Tue,309 12th St,Los Angeles,CA,90001,AM
237694,AAA Batteries (4-pack),1,2.99,2.99,08/12/19,8,12,8,2019,Mon,493 1st St,Los Angeles,CA,90001,AM
237697,Bose SoundSport Headphones,1,99.99,99.99,08/10/19,12,10,8,2019,Sat,641 1st St,Los Angeles,CA,90001,AM
237710,Lightning Charging Cable,1,14.95,14.95,08/21/19,20,21,8,2019,Wed,388 Park St,Los Angeles,CA,90001,PM
237716,AA Batteries (4-pack),3,3.84,11.52,08/28/19,19,28,8,2019,Wed,524 Washington St,Los Angeles,CA,90001,PM
237734,LG Washing Machine,1,600.0,600.0,08/12/19,16,12,8,2019,Mon,98 10th St,Los Angeles,CA,90001,PM
237736,AA Batteries (4-pack),2,3.84,7.68,08/16/19,11,16,8,2019,Fri,501 Jackson St,Los Angeles,CA,90001,AM
237738,Wired Headphones,1,11.99,11.99,08/06/19,12,6,8,2019,Tue,633 Jefferson St,Los Angeles,CA,90001,AM
237741,Wired Headphones,1,11.99,11.99,08/31/19,18,31,8,2019,Sat,30 2nd St,Los Angeles,CA,90001,PM
237748,Wired Headphones,1,11.99,11.99,08/06/19,22,6,8,2019,Tue,114 Lakeview St,Los Angeles,CA,90001,PM
237755,ThinkPad Laptop,1,999.99,999.99,08/07/19,20,7,8,2019,Wed,567 Dogwood St,Los Angeles,CA,90001,PM
237763,Wired Headphones,1,11.99,11.99,08/07/19,23,7,8,2019,Wed,446 10th St,Los Angeles,CA,90001,PM
237772,AA Batteries (4-pack),2,3.84,7.68,08/16/19,19,16,8,2019,Fri,945 Maple St,Los Angeles,CA,90001,PM
237773,USB-C Charging Cable,1,11.95,11.95,08/08/19,21,8,8,2019,Thu,85 Jefferson St,Los Angeles,CA,90001,PM
237783,USB-C Charging Cable,1,11.95,11.95,08/10/19,23,10,8,2019,Sat,335 4th St,Los Angeles,CA,90001,PM
237790,Lightning Charging Cable,2,14.95,29.9,08/23/19,11,23,8,2019,Fri,922 Maple St,Los Angeles,CA,90001,AM
237796,USB-C Charging Cable,1,11.95,11.95,08/16/19,13,16,8,2019,Fri,75 Jackson St,Los Angeles,CA,90001,PM
237797,AAA Batteries (4-pack),1,2.99,2.99,08/05/19,19,5,8,2019,Mon,426 Adams St,Los Angeles,CA,90001,PM
237802,Bose SoundSport Headphones,1,99.99,99.99,08/20/19,19,20,8,2019,Tue,798 Hill St,Los Angeles,CA,90001,PM
237819,Bose SoundSport Headphones,1,99.99,99.99,08/19/19,19,19,8,2019,Mon,19 Pine St,Los Angeles,CA,90001,PM
237830,Bose SoundSport Headphones,1,99.99,99.99,08/03/19,23,3,8,2019,Sat,307 North St,Los Angeles,CA,90001,PM
237833,Apple Airpods Headphones,1,150.0,150.0,08/18/19,1,18,8,2019,Sun,424 North St,Los Angeles,CA,90001,AM
237838,27in 4K Gaming Monitor,1,389.99,389.99,08/04/19,22,4,8,2019,Sun,473 5th St,Los Angeles,CA,90001,PM
237844,34in Ultrawide Monitor,1,379.99,379.99,08/24/19,12,24,8,2019,Sat,102 Jefferson St,Los Angeles,CA,90001,AM
237848,Wired Headphones,1,11.99,11.99,08/26/19,21,26,8,2019,Mon,951 4th St,Los Angeles,CA,90001,PM
237853,AA Batteries (4-pack),2,3.84,7.68,08/18/19,16,18,8,2019,Sun,200 Sunset St,Los Angeles,CA,90001,PM
237854,27in FHD Monitor,1,149.99,149.99,08/05/19,9,5,8,2019,Mon,456 Wilson St,Los Angeles,CA,90001,AM
237867,AAA Batteries (4-pack),1,2.99,2.99,08/06/19,14,6,8,2019,Tue,498 Maple St,Los Angeles,CA,90001,PM
237873,Apple Airpods Headphones,1,150.0,150.0,08/03/19,13,3,8,2019,Sat,853 Lakeview St,Los Angeles,CA,90001,PM
237874,27in 4K Gaming Monitor,1,389.99,389.99,08/29/19,21,29,8,2019,Thu,652 Washington St,Los Angeles,CA,90001,PM
237876,AAA Batteries (4-pack),1,2.99,2.99,08/11/19,15,11,8,2019,Sun,493 14th St,Los Angeles,CA,90001,PM
237888,USB-C Charging Cable,1,11.95,11.95,08/31/19,13,31,8,2019,Sat,288 Jefferson St,Los Angeles,CA,90001,PM
237889,USB-C Charging Cable,1,11.95,11.95,08/29/19,10,29,8,2019,Thu,743 Church St,Los Angeles,CA,90001,AM
237895,27in 4K Gaming Monitor,1,389.99,389.99,08/16/19,18,16,8,2019,Fri,128 Main St,Los Angeles,CA,90001,PM
237899,Wired Headphones,1,11.99,11.99,08/14/19,14,14,8,2019,Wed,354 Chestnut St,Los Angeles,CA,90001,PM
237901,Wired Headphones,1,11.99,11.99,08/06/19,10,6,8,2019,Tue,819 1st St,Los Angeles,CA,90001,AM
237904,Apple Airpods Headphones,1,150.0,150.0,08/07/19,17,7,8,2019,Wed,15 13th St,Los Angeles,CA,90001,PM
237906,Lightning Charging Cable,1,14.95,14.95,08/15/19,16,15,8,2019,Thu,854 North St,Los Angeles,CA,90001,PM
237907,Apple Airpods Headphones,1,150.0,150.0,08/26/19,21,26,8,2019,Mon,601 14th St,Los Angeles,CA,90001,PM
237911,Google Phone,1,600.0,600.0,08/19/19,10,19,8,2019,Mon,395 Center St,Los Angeles,CA,90001,AM
237912,Lightning Charging Cable,2,14.95,29.9,08/19/19,22,19,8,2019,Mon,463 Johnson St,Los Angeles,CA,90001,PM
237932,Lightning Charging Cable,1,14.95,14.95,08/06/19,15,6,8,2019,Tue,15 12th St,Los Angeles,CA,90001,PM
237940,USB-C Charging Cable,1,11.95,11.95,08/16/19,14,16,8,2019,Fri,586 Cedar St,Los Angeles,CA,90001,PM
237942,AA Batteries (4-pack),1,3.84,3.84,08/08/19,11,8,8,2019,Thu,464 7th St,Los Angeles,CA,90001,AM
237950,Lightning Charging Cable,1,14.95,14.95,08/27/19,23,27,8,2019,Tue,300 Pine St,Los Angeles,CA,90001,PM
237951,USB-C Charging Cable,1,11.95,11.95,08/13/19,16,13,8,2019,Tue,296 Jefferson St,Los Angeles,CA,90001,PM
237953,Bose SoundSport Headphones,1,99.99,99.99,08/26/19,12,26,8,2019,Mon,24 Wilson St,Los Angeles,CA,90001,AM
237955,USB-C Charging Cable,1,11.95,11.95,08/11/19,11,11,8,2019,Sun,883 Lincoln St,Los Angeles,CA,90001,AM
237967,USB-C Charging Cable,1,11.95,11.95,08/09/19,13,9,8,2019,Fri,238 Spruce St,Los Angeles,CA,90001,PM
237973,AAA Batteries (4-pack),1,2.99,2.99,08/31/19,8,31,8,2019,Sat,704 6th St,Los Angeles,CA,90001,AM
