order_id,product,quantity,price,total,full_date,hour,date,month,year,day,address,city,state,pincode,timezone
242886,27in 4K Gaming Monitor,1,389.99,389.99,08/04/19,15,4,8,2019,Sun,295 Forest St,Portland,ME,4101,PM
242975,27in FHD Monitor,1,149.99,149.99,08/07/19,11,7,8,2019,Wed,471 Maple St,Portland,ME,4101,AM
242986,Lightning Charging Cable,1,14.95,14.95,08/29/19,18,29,8,2019,Thu,921 Forest St,Portland,ME,4101,PM
242995,20in Monitor,1,109.99,109.99,08/12/19,22,12,8,2019,Mon,532 7th St,Portland,ME,4101,PM
243226,Macbook Pro Laptop,1,1700.0,1700.0,08/20/19,20,20,8,2019,Tue,878 Adams St,Portland,ME,4101,PM
243372,USB-C Charging Cable,1,11.95,11.95,08/25/19,8,25,8,2019,Sun,339 Chestnut St,Portland,ME,4101,AM
243485,27in FHD Monitor,1,149.99,149.99,08/12/19,20,12,8,2019,Mon,90 Wilson St,Portland,ME,4101,PM
243519,AA Batteries (4-pack),2,3.84,7.68,08/09/19,14,9,8,2019,Fri,178 North St,Portland,ME,4101,PM
243538,27in 4K Gaming Monitor,1,389.99,389.99,08/28/19,10,28,8,2019,Wed,320 8th St,Portland,ME,4101,AM
243543,Wired Headphones,2,11.99,23.98,08/04/19,8,4,8,2019,Sun,103 4th St,Portland,ME,4101,AM
243638,AAA Batteries (4-pack),1,2.99,2.99,08/06/19,12,6,8,2019,Tue,628 River St,Portland,ME,4101,AM
243726,Bose SoundSport Headphones,1,99.99,99.99,08/14/19,15,14,8,2019,Wed,424 1st St,Portland,ME,4101,PM
243771,20in Monitor,1,109.99,109.99,08/18/19,17,18,8,2019,Sun,18 7th St,Portland,ME,4101,PM
244084,Apple Airpods Headphones,2,150.0,300.0,08/22/19,21,22,8,2019,Thu,844 North St,Portland,ME,4101,PM
244099,27in 4K Gaming Monitor,1,389.99,389.99,08/11/19,11,11,8,2019,Sun,438 Hill St,Portland,ME,4101,AM
244181,Flatscreen TV,1,300.0,300.0,08/20/19,13,20,8,2019,Tue,469 Meadow St,Portland,ME,4101,PM
244195,Lightning Charging Cable,1,14.95,14.95,08/14/19,1,14,8,2019,Wed,641 8th St,Portland,ME,4101,AM
244208,Google Phone,1,600.0,600.0,08/31/19,16,31,8,2019,Sat,523 Washington St,Portland,ME,4101,PM
244295,USB-C Charging Cable,1,11.95,11.95,08/28/19,17,28,8,2019,Wed,508 Hickory St,Portland,ME,4101,PM
244382,USB-C Charging Cable,1,11.95,11.95,08/16/19,10,16,8,2019,Fri,948 Lincoln St,Portland,ME,4101,AM
244427,AAA Batteries (4-pack),1,2.99,2.99,08/22/19,17,22,8,2019,Thu,417 Forest St,Portland,ME,4101,PM
244428,USB-C Charging Cable,2,11.95,23.9,08/30/19,9,30,8,2019,Fri,5 5th St,Portland,ME,4101,AM
244477,AA Batteries (4-pack),2,3.84,7.68,08/12/19,4,12,8,2019,Mon,123 2nd St,Portland,ME,4101,AM
244554,LG Washing Machine,1,600.0,600.0,08/20/19,14,20,8,2019,Tue,550 4th St,Portland,ME,4101,PM
244628,Bose SoundSport Headphones,1,99.99,99.99,08/29/19,17,29,8,2019,Thu,713 River St,Portland,ME,4101,PM
244774,USB-C Charging Cable,1,11.95,11.95,08/31/19,12,31,8,2019,Sat,578 Lake St,Portland,ME,4101,AM
244829,27in FHD Monitor,1,149.99,149.99,08/05/19,16,5,8,2019,Mon,393 River St,Portland,ME,4101,PM
244867,Wired Headphones,1,11.99,11.99,08/04/19,11,4,8,2019,Sun,192 Lincoln St,Portland,ME,4101,AM
244989,iPhone,1,700.0,700.0,08/16/19,19,16,8,2019,Fri,749 Center St,Portland,ME,4101,PM
245107,Apple Airpods Headphones,1,150.0,150.0,08/09/19,19,9,8,2019,Fri,530 13th St,Portland,ME,4101,PM
245130,Google Phone,1,600.0,600.0,08/03/19,7,3,8,2019,Sat,722 Ridge St,Portland,ME,4101,AM
245137,Apple Airpods Headphones,1,150.0,150.0,08/15/19,21,15,8,2019,Thu,931 Highland St,Portland,ME,4101,PM
245158,AA Batteries (4-pack),1,3.84,3.84,08/02/19,12,2,8,2019,Fri,238 Church St,Portland,ME,4101,AM
245203,Wired Headphones,1,11.99,11.99,08/10/19,16,10,8,2019,Sat,302 Forest St,Portland,ME,4101,PM
245213,iPhone,1,700.0,700.0,08/05/19,14,5,8,2019,Mon,547 Spruce St,Portland,ME,4101,PM
245343,34in Ultrawide Monitor,1,379.99,379.99,08/11/19,13,11,8,2019,Sun,733 Willow St,Portland,ME,4101,PM
245480,Flatscreen TV,1,300.0,300.0,08/25/19,8,25,8,2019,Sun,189 Church St,Portland,ME,4101,AM
245492,Apple Airpods Headphones,1,150.0,150.0,08/06/19,13,6,8,2019,Tue,664 Cherry St,Portland,ME,4101,PM
245539,AA Batteries (4-pack),1,3.84,3.84,08/07/19,13,7,8,2019,Wed,599 4th St,Portland,ME,4101,PM
245579,Apple Airpods Headphones,1,150.0,150.0,08/03/19,23,3,8,2019,Sat,156 Hickory St,Portland,ME,4101,PM
245606,AA Batteries (4-pack),1,3.84,3.84,08/23/19,13,23,8,2019,Fri,318 Lakeview St,Portland,ME,4101,PM
245642,AA Batteries (4-pack),1,3.84,3.84,08/21/19,18,21,8,2019,Wed,681 Chestnut St,Portland,ME,4101,PM
245697,iPhone,1,700.0,700.0,08/24/19,16,24,8,2019,Sat,824 Walnut St,Portland,ME,4101,PM
245697,Lightning Charging Cable,1,14.95,14.95,08/24/19,16,24,8,2019,Sat,824 Walnut St,Portland,ME,4101,PM
245697,Wired Headphones,1,11.99,11.99,08/24/19,16,24,8,2019,Sat,824 Walnut St,Portland,ME,4101,PM
246233,AA Batteries (4-pack),3,3.84,11.52,08/24/19,12,24,8,2019,Sat,857 10th St,Portland,ME,4101,AM
246254,Lightning Charging Cable,1,14.95,14.95,08/17/19,16,17,8,2019,Sat,768 Lakeview St,Portland,ME,4101,PM
246313,Wired Headphones,1,11.99,11.99,08/07/19,11,7,8,2019,Wed,42 Meadow St,Portland,ME,4101,AM
246407,Apple Airpods Headphones,1,150.0,150.0,08/05/19,17,5,8,2019,Mon,757 Center St,Portland,ME,4101,PM
246453,27in FHD Monitor,1,149.99,149.99,08/23/19,22,23,8,2019,Fri,956 Park St,Portland,ME,4101,PM
246661,AA Batteries (4-pack),2,3.84,7.68,08/01/19,12,1,8,2019,Thu,561 Sunset St,Portland,ME,4101,AM
246727,Macbook Pro Laptop,1,1700.0,1700.0,08/30/19,9,30,8,2019,Fri,314 13th St,Portland,ME,4101,AM
246866,27in FHD Monitor,1,149.99,149.99,08/10/19,21,10,8,2019,Sat,635 Park St,Portland,ME,4101,PM
246887,USB-C Charging Cable,1,11.95,11.95,08/10/19,16,10,8,2019,Sat,856 Spruce St,Portland,ME,4101,PM
246967,AA Batteries (4-pack),1,3.84,3.84,08/16/19,13,16,8,2019,Fri,658 Dogwood St,Portland,ME,4101,PM
246969,Apple Airpods Headphones,1,150.0,150.0,08/08/19,20,8,8,2019,Thu,413 Pine St,Portland,ME,4101,PM
246984,iPhone,1,700.0,700.0,08/10/19,17,10,8,2019,Sat,825 1st St,Portland,ME,4101,PM
247047,Lightning Charging Cable,1,14.95,14.95,08/14/19,21,14,8,2019,Wed,213 Jackson St,Portland,ME,4101,PM
247081,USB-C Charging Cable,1,11.95,11.95,08/21/19,14,21,8,2019,Wed,674 Johnson St,Portland,ME,4101,PM
247104,AAA Batteries (4-pack),1,2.99,2.99,08/24/19,22,24,8,2019,Sat,662 West St,Portland,ME,4101,PM
247219,Bose SoundSport Headphones,1,99.99,99.99,08/04/19,9,4,8,2019,Sun,615 Ridge St,Portland,ME,4101,AM
247226,ThinkPad Laptop,1,999.99,999.99,08/29/19,22,29,8,2019,Thu,520 Center St,Portland,ME,4101,PM
247308,AA Batteries (4-pack),1,3.84,3.84,08/10/19,8,10,8,2019,Sat,145 Park St,Portland,ME,4101,AM
247457,iPhone,1,700.0,700.0,08/08/19,22,8,8,2019,Thu,132 Wilson St,Portland,ME,4101,PM
247457,Lightning Charging Cable,1,14.95,14.95,08/08/19,22,8,8,2019,Thu,132 Wilson St,Portland,ME,4101,PM
247498,Lightning Charging Cable,1,14.95,14.95,08/20/19,13,20,8,2019,Tue,460 Maple St,Portland,ME,4101,PM
247693,iPhone,1,700.0,700.0,08/23/19,22,23,8,2019,Fri,589 Spruce St,Portland,ME,4101,PM
247693,Lightning Charging Cable,1,14.95,14.95,08/23/19,22,23,8,2019,Fri,589 Spruce St,Portland,ME,4101,PM
247778,Wired Headphones,2,11.99,23.98,08/11/19,10,11,8,2019,Sun,464 2nd St,Portland,ME,4101,AM
247818,Apple Airpods Headphones,1,150.0,150.0,08/07/19,13,7,8,2019,Wed,938 13th St,Portland,ME,4101,PM
247821,Bose SoundSport Headphones,1,99.99,99.99,08/30/19,11,30,8,2019,Fri,885 Lake St,Portland,ME,4101,AM
248000,Macbook Pro Laptop,1,1700.0,1700.0,08/07/19,17,7,8,2019,Wed,987 Main St,Portland,ME,4101,PM
248000,Apple Airpods Headphones,1,150.0,150.0,08/07/19,17,7,8,2019,Wed,987 Main St,Portland,ME,4101,PM
162452,27in FHD Monitor,1,149.99,149.99,03/02/19,7,2,3,2019,Sat,632 7th St,Portland,ME,4101,AM
162458,Apple Airpods Headphones,1,150.0,150.0,03/11/19,16,11,3,2019,Mon,149 Spruce St,Portland,ME,4101,PM
162484,Bose SoundSport Headphones,1,99.99,99.99,03/05/19,8,5,3,2019,Tue,195 4th St,Portland,ME,4101,AM
162591,USB-C Charging Cable,1,11.95,11.95,03/30/19,19,30,3,2019,Sat,884 Pine St,Portland,ME,4101,PM
162723,Wired Headphones,1,11.99,11.99,03/08/19,0,8,3,2019,Fri,568 11th St,Portland,ME,4101,AM
162813,27in FHD Monitor,1,149.99,149.99,03/13/19,17,13,3,2019,Wed,865 Adams St,Portland,ME,4101,PM
162892,AA Batteries (4-pack),1,3.84,3.84,03/12/19,10,12,3,2019,Tue,753 Adams St,Portland,ME,4101,AM
162972,USB-C Charging Cable,1,11.95,11.95,03/03/19,18,3,3,2019,Sun,697 Lakeview St,Portland,ME,4101,PM
163073,Google Phone,1,600.0,600.0,03/02/19,18,2,3,2019,Sat,85 Adams St,Portland,ME,4101,PM
163109,Wired Headphones,1,11.99,11.99,03/22/19,19,22,3,2019,Fri,996 10th St,Portland,ME,4101,PM
163126,AA Batteries (4-pack),1,3.84,3.84,03/23/19,20,23,3,2019,Sat,701 4th St,Portland,ME,4101,PM
163365,AAA Batteries (4-pack),1,2.99,2.99,03/05/19,13,5,3,2019,Tue,496 Meadow St,Portland,ME,4101,PM
163427,Lightning Charging Cable,1,14.95,14.95,03/01/19,20,1,3,2019,Fri,441 Church St,Portland,ME,4101,PM
163430,Wired Headphones,1,11.99,11.99,03/12/19,13,12,3,2019,Tue,11 10th St,Portland,ME,4101,PM
163443,Flatscreen TV,1,300.0,300.0,03/11/19,12,11,3,2019,Mon,365 Lincoln St,Portland,ME,4101,AM
163478,Bose SoundSport Headphones,1,99.99,99.99,03/26/19,20,26,3,2019,Tue,707 Park St,Portland,ME,4101,PM
163560,AA Batteries (4-pack),1,3.84,3.84,03/24/19,14,24,3,2019,Sun,500 5th St,Portland,ME,4101,PM
163573,ThinkPad Laptop,1,999.99,999.99,03/21/19,15,21,3,2019,Thu,388 Ridge St,Portland,ME,4101,PM
163687,Wired Headphones,1,11.99,11.99,03/29/19,21,29,3,2019,Fri,408 Walnut St,Portland,ME,4101,PM
163734,AA Batteries (4-pack),1,3.84,3.84,03/01/19,17,1,3,2019,Fri,336 8th St,Portland,ME,4101,PM
163904,USB-C Charging Cable,1,11.95,11.95,03/14/19,15,14,3,2019,Thu,844 Lake St,Portland,ME,4101,PM
163936,Apple Airpods Headphones,1,150.0,150.0,03/25/19,11,25,3,2019,Mon,132 Maple St,Portland,ME,4101,AM
164061,Lightning Charging Cable,1,14.95,14.95,03/22/19,15,22,3,2019,Fri,424 Center St,Portland,ME,4101,PM
164061,AAA Batteries (4-pack),2,2.99,5.98,03/22/19,15,22,3,2019,Fri,424 Center St,Portland,ME,4101,PM
164144,Apple Airpods Headphones,1,150.0,150.0,03/13/19,21,13,3,2019,Wed,696 Washington St,Portland,ME,4101,PM
164157,Wired Headphones,1,11.99,11.99,03/29/19,6,29,3,2019,Fri,965 Cedar St,Portland,ME,4101,AM
164178,AA Batteries (4-pack),1,3.84,3.84,03/02/19,11,2,3,2019,Sat,742 2nd St,Portland,ME,4101,AM
164208,AA Batteries (4-pack),1,3.84,3.84,03/29/19,13,29,3,2019,Fri,995 Dogwood St,Portland,ME,4101,PM
164242,34in Ultrawide Monitor,1,379.99,379.99,03/25/19,21,25,3,2019,Mon,373 4th St,Portland,ME,4101,PM
164242,AA Batteries (4-pack),1,3.84,3.84,03/25/19,21,25,3,2019,Mon,373 4th St,Portland,ME,4101,PM
164285,20in Monitor,1,109.99,109.99,03/24/19,18,24,3,2019,Sun,132 Lincoln St,Portland,ME,4101,PM
164431,USB-C Charging Cable,2,11.95,23.9,03/08/19,0,8,3,2019,Fri,534 Jefferson St,Portland,ME,4101,AM
164496,Wired Headphones,1,11.99,11.99,03/10/19,7,10,3,2019,Sun,99 Main St,Portland,ME,4101,AM
164547,AA Batteries (4-pack),2,3.84,7.68,03/13/19,8,13,3,2019,Wed,536 7th St,Portland,ME,4101,AM
164552,27in FHD Monitor,1,149.99,149.99,03/12/19,1,12,3,2019,Tue,756 Lincoln St,Portland,ME,4101,AM
164803,AA Batteries (4-pack),1,3.84,3.84,03/21/19,1,21,3,2019,Thu,443 North St,Portland,ME,4101,AM
164994,Bose SoundSport Headphones,1,99.99,99.99,03/21/19,11,21,3,2019,Thu,335 Hickory St,Portland,ME,4101,AM
165059,AAA Batteries (4-pack),3,2.99,8.97,03/11/19,9,11,3,2019,Mon,140 Sunset St,Portland,ME,4101,AM
165226,Wired Headphones,1,11.99,11.99,03/03/19,10,3,3,2019,Sun,214 Spruce St,Portland,ME,4101,AM
165269,AAA Batteries (4-pack),1,2.99,2.99,03/24/19,12,24,3,2019,Sun,465 Willow St,Portland,ME,4101,AM
165421,AAA Batteries (4-pack),1,2.99,2.99,03/27/19,12,27,3,2019,Wed,174 Jefferson St,Portland,ME,4101,AM
165492,20in Monitor,1,109.99,109.99,03/16/19,11,16,3,2019,Sat,839 8th St,Portland,ME,4101,AM
165512,Wired Headphones,1,11.99,11.99,03/03/19,7,3,3,2019,Sun,270 Jackson St,Portland,ME,4101,AM
165549,27in FHD Monitor,1,149.99,149.99,03/21/19,11,21,3,2019,Thu,691 Lake St,Portland,ME,4101,AM
165567,34in Ultrawide Monitor,1,379.99,379.99,03/21/19,8,21,3,2019,Thu,729 Ridge St,Portland,ME,4101,AM
165617,AA Batteries (4-pack),2,3.84,7.68,03/12/19,7,12,3,2019,Tue,166 West St,Portland,ME,4101,AM
165751,Bose SoundSport Headphones,1,99.99,99.99,03/04/19,16,4,3,2019,Mon,591 South St,Portland,ME,4101,PM
165779,Macbook Pro Laptop,1,1700.0,1700.0,03/21/19,18,21,3,2019,Thu,227 Jefferson St,Portland,ME,4101,PM
165818,Bose SoundSport Headphones,1,99.99,99.99,03/14/19,14,14,3,2019,Thu,936 River St,Portland,ME,4101,PM
165987,USB-C Charging Cable,1,11.95,11.95,03/11/19,0,11,3,2019,Mon,95 North St,Portland,ME,4101,AM
165989,AA Batteries (4-pack),1,3.84,3.84,03/08/19,23,8,3,2019,Fri,972 5th St,Portland,ME,4101,PM
166170,AA Batteries (4-pack),1,3.84,3.84,03/09/19,8,9,3,2019,Sat,878 Main St,Portland,ME,4101,AM
166181,USB-C Charging Cable,1,11.95,11.95,03/02/19,13,2,3,2019,Sat,65 11th St,Portland,ME,4101,PM
166232,Wired Headphones,1,11.99,11.99,03/25/19,8,25,3,2019,Mon,906 West St,Portland,ME,4101,AM
166261,AA Batteries (4-pack),2,3.84,7.68,03/09/19,13,9,3,2019,Sat,773 Chestnut St,Portland,ME,4101,PM
166267,USB-C Charging Cable,1,11.95,11.95,03/08/19,7,8,3,2019,Fri,565 Center St,Portland,ME,4101,AM
