order_id,product,quantity,price,total,full_date,hour,date,month,year,day,address,city,state,pincode,timezone
237860,Macbook Pro Laptop,1,1700.0,1700.0,08/26/19,20,26,8,2019,Mon,25 South St,New York City,NY,10001,PM
237862,AAA Batteries (4-pack),2,2.99,5.98,08/22/19,15,22,8,2019,Thu,507 Cherry St,New York City,NY,10001,PM
237875,Bose SoundSport Headphones,1,99.99,99.99,08/31/19,1,31,8,2019,Sat,126 Forest St,New York City,NY,10001,AM
237877,Bose SoundSport Headphones,1,99.99,99.99,08/28/19,0,28,8,2019,Wed,595 South St,New York City,NY,10001,AM
237883,USB-C Charging Cable,1,11.95,11.95,08/15/19,0,15,8,2019,Thu,741 Sunset St,New York City,NY,10001,AM
237920,Macbook Pro Laptop,1,1700.0,1700.0,08/17/19,15,17,8,2019,Sat,596 Maple St,New York City,NY,10001,PM
237923,AAA Batteries (4-pack),1,2.99,2.99,08/14/19,19,14,8,2019,Wed,3 Park St,New York City,NY,10001,PM
237946,Macbook Pro Laptop,1,1700.0,1700.0,08/06/19,23,6,8,2019,Tue,554 Main St,New York City,NY,10001,PM
237946,Lightning Charging Cable,1,14.95,14.95,08/06/19,23,6,8,2019,Tue,554 Main St,New York City,NY,10001,PM
237965,Google Phone,1,600.0,600.0,08/23/19,22,23,8,2019,Fri,311 Dogwood St,New York City,NY,10001,PM
237980,Lightning Charging Cable,2,14.95,29.9,08/27/19,0,27,8,2019,Tue,811 Park St,New York City,NY,10001,AM
237987,27in FHD Monitor,1,149.99,149.99,08/21/19,11,21,8,2019,Wed,162 8th St,New York City,NY,10001,AM
237993,iPhone,1,700.0,700.0,08/02/19,19,2,8,2019,Fri,232 Madison St,New York City,NY,10001,PM
237998,iPhone,1,700.0,700.0,08/27/19,12,27,8,2019,Tue,775 13th St,New York City,NY,10001,AM
238001,34in Ultrawide Monitor,1,379.99,379.99,08/15/19,23,15,8,2019,Thu,179 7th St,New York City,NY,10001,PM
238003,AAA Batteries (4-pack),2,2.99,5.98,08/19/19,5,19,8,2019,Mon,581 Maple St,New York City,NY,10001,AM
238021,Wired Headphones,1,11.99,11.99,08/10/19,10,10,8,2019,Sat,345 Meadow St,New York City,NY,10001,AM
238033,AA Batteries (4-pack),1,3.84,3.84,08/04/19,19,4,8,2019,Sun,719 9th St,New York City,NY,10001,PM
238049,Apple Airpods Headphones,1,150.0,150.0,08/14/19,7,14,8,2019,Wed,240 Johnson St,New York City,NY,10001,AM
238064,USB-C Charging Cable,1,11.95,11.95,08/29/19,20,29,8,2019,Thu,798 Jackson St,New York City,NY,10001,PM
238074,AA Batteries (4-pack),1,3.84,3.84,08/22/19,9,22,8,2019,Thu,340 Cedar St,New York City,NY,10001,AM
238078,AA Batteries (4-pack),1,3.84,3.84,08/18/19,14,18,8,2019,Sun,337 Madison St,New York City,NY,10001,PM
238082,Apple Airpods Headphones,1,150.0,150.0,08/04/19,21,4,8,2019,Sun,696 6th St,New York City,NY,10001,PM
238087,Vareebadd Phone,1,400.0,400.0,08/06/19,13,6,8,2019,Tue,638 Meadow St,New York City,NY,10001,PM
238100,Apple Airpods Headphones,1,150.0,150.0,08/09/19,15,9,8,2019,Fri,480 Johnson St,New York City,NY,10001,PM
238104,Lightning Charging Cable,1,14.95,14.95,08/26/19,11,26,8,2019,Mon,499 South St,New York City,NY,10001,AM
238107,Lightning Charging Cable,1,14.95,14.95,08/27/19,18,27,8,2019,Tue,660 Chestnut St,New York City,NY,10001,PM
238115,AA Batteries (4-pack),2,3.84,7.68,08/10/19,20,10,8,2019,Sat,670 West St,New York City,NY,10001,PM
238117,27in FHD Monitor,1,149.99,149.99,08/01/19,9,1,8,2019,Thu,640 West St,New York City,NY,10001,AM
238119,USB-C Charging Cable,1,11.95,11.95,08/11/19,18,11,8,2019,Sun,23 Johnson St,New York City,NY,10001,PM
238123,Lightning Charging Cable,1,14.95,14.95,08/18/19,13,18,8,2019,Sun,586 Cedar St,New York City,NY,10001,PM
238126,Lightning Charging Cable,1,14.95,14.95,08/13/19,12,13,8,2019,Tue,689 Jackson St,New York City,NY,10001,AM
238160,27in FHD Monitor,1,149.99,149.99,08/28/19,16,28,8,2019,Wed,400 Main St,New York City,NY,10001,PM
238173,AAA Batteries (4-pack),3,2.99,8.97,08/12/19,10,12,8,2019,Mon,833 Cedar St,New York City,NY,10001,AM
238180,Apple Airpods Headphones,1,150.0,150.0,08/11/19,11,11,8,2019,Sun,609 12th St,New York City,NY,10001,AM
238205,Wired Headphones,1,11.99,11.99,08/14/19,14,14,8,2019,Wed,668 7th St,New York City,NY,10001,PM
238216,27in 4K Gaming Monitor,1,389.99,389.99,08/27/19,13,27,8,2019,Tue,184 Cedar St,New York City,NY,10001,PM
238228,AA Batteries (4-pack),1,3.84,3.84,08/14/19,19,14,8,2019,Wed,677 12th St,New York City,NY,10001,PM
238230,USB-C Charging Cable,1,11.95,11.95,08/10/19,14,10,8,2019,Sat,454 Highland St,New York City,NY,10001,PM
238241,LG Washing Machine,1,600.0,600.0,08/04/19,12,4,8,2019,Sun,865 Chestnut St,New York City,NY,10001,AM
238248,ThinkPad Laptop,1,999.99,999.99,08/28/19,0,28,8,2019,Wed,918 1st St,New York City,NY,10001,AM
238249,AA Batteries (4-pack),1,3.84,3.84,08/28/19,12,28,8,2019,Wed,812 Sunset St,New York City,NY,10001,AM
238258,Bose SoundSport Headphones,1,99.99,99.99,08/26/19,10,26,8,2019,Mon,382 12th St,New York City,NY,10001,AM
238261,AAA Batteries (4-pack),2,2.99,5.98,08/18/19,10,18,8,2019,Sun,229 Spruce St,New York City,NY,10001,AM
238268,Lightning Charging Cable,1,14.95,14.95,08/22/19,9,22,8,2019,Thu,201 6th St,New York City,NY,10001,AM
238274,Apple Airpods Headphones,1,150.0,150.0,08/12/19,19,12,8,2019,Mon,51 Willow St,New York City,NY,10001,PM
